name,address,phone,timestamp,product1,unit_price1,quantity1,product2,unit_price2,quantity2,product3,unit_price3,quantity3
"Betty Walker","62863 Charlene Extensions, West Joelberg, NC 03568","979-446-1672","2022-01-11 04:45:03","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Colleen Norton","7597 Scott Route, New Gary, WI 03903","4710290381","2022-05-24 07:13:46","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Jackie Wilson","35379 Marcus Mission Suite 684, Christineville, SC 21985","2786579267","2022-10-09 11:38:45","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Samantha Morgan","9800 Anderson Tunnel Suite 056, New Erica, NV 27934","550-904-3375","2022-01-11 04:57:30","Apple II",53.40,1,"",0.00,0,"",0.00,0
"Robert Ortiz","Unit 9120 Box 1712, DPO AA 22288","+1-521-203-3762","2022-05-21 08:58:37","ZX Spectrum",138.08,1,"",0.00,0,"",0.00,0
"Elizabeth Moran","PSC 7103, Box 2097, APO AA 00639","+1-381-323-3341","2022-09-11 14:19:02","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Brian Edwards","874 Jonathan Mews Suite 501, North Brianna, VI 27514","001-354-905-8360","2022-07-01 21:09:09","Apple II",42.57,1,"",0.00,0,"",0.00,0
"Amy Brown","939 Brett Mission Apt. 574, Nathanielside, ID 31703","+1-244-656-9272","2022-03-08 19:56:17","Commodore 64",71.48,1,"464 Plus",63.30,1,"Amiga",77.85,1
"Heather Nichols","09012 Gray Fields, West Brandon, GA 55579","9228936636","2022-06-09 23:04:49","ZX Spectrum",136.34,1,"",0.00,0,"",0.00,0
"Thomas Becker","4712 Douglas Mount, Tinatown, GA 04662","747-876-3127","2022-04-15 06:11:40","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Anthony Molina","6879 Brian Ridges, New Deborah, KS 36426","+1-299-637-1557","2022-02-25 20:53:26","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Natalie Serrano","5062 Williams Union, Stephanietown, VA 64388","(656)463-3957","2022-03-09 13:03:44","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Shelly Castillo","9498 Austin Corner, Andersonstad, GU 66442","316-476-2793","2022-04-11 03:06:58","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Nicole Bonilla","671 Kevin Branch, New Sarah, AK 78347","001-622-364-8855","2022-06-16 00:25:15","Amiga",84.24,1,"Atari TT",74.00,1,"",0.00,0
"Mark Arellano","8522 Vanessa Estates Apt. 849, Port Joanna, PR 22470","537.359.6426","2022-03-02 20:23:07","Amiga",78.41,1,"",0.00,0,"",0.00,0
"Mark Woods","623 Adrian Flat Apt. 221, South Justin, IN 50410","(154)298-2989","2022-05-27 14:03:31","Commodore 64",62.32,1,"",0.00,0,"",0.00,0
"Steven Carter","1761 Clark Mill, Port Lauramouth, MD 41570","441-616-9559","2022-10-29 02:35:25","Amiga",84.24,1,"",0.00,0,"",0.00,0
"David Quinn DVM","484 Bryan Parkways Suite 932, North Michael, WI 01151","001-775-104-4510","2022-07-14 08:31:30","Commodore 64",81.69,1,"",0.00,0,"",0.00,0
"Kent Ward","0110 Aimee Burg Suite 192, Reidtown, WA 58340","664-994-6703","2022-05-19 01:27:09","Commodore 64",71.48,1,"ZX Spectrum",120.78,1,"",0.00,0
"Tammy Steele","694 Thomas Track, Jamesmouth, FM 63974","(847)282-8900","2022-04-28 16:17:35","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Matthew Navarro","8435 Gilbert Road Apt. 746, Mcclainberg, ND 65830","(029)619-7482","2022-05-14 15:01:05","ZX Spectrum",134.26,1,"",0.00,0,"",0.00,0
"Kaitlyn Hayes","77552 Charles Mission, New Courtneyburgh, VT 12847","001-839-843-2149","2022-02-02 08:13:59","ZX Spectrum",121.88,1,"",0.00,0,"",0.00,0
"William Gonzalez MD","39137 David Park Suite 476, Robertshire, VT 64120","001-323-754-9211","2022-11-23 19:07:38","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Carolyn Gonzalez","Unit 8507 Box 8642, DPO AE 91777","467-995-5752","2022-09-02 20:05:21","Apple II",52.90,2,"",0.00,0,"",0.00,0
"Kevin Coleman","445 White Mountains, Port Bobby, WI 28782","540.754.4599","2022-06-25 21:59:27","Apple II",49.28,1,"Amiga",98.00,1,"Tomy Tutor",97.77,2
"Laura Murphy","4706 Wood Lane, West Amanda, SD 62401","597.984.4246","2022-07-25 09:57:43","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Bryan English","PSC 3341, Box 7821, APO AA 85182","450.676.8490","2022-12-31 17:19:45","Commodore 64",58.15,1,"",0.00,0,"",0.00,0
"Patricia Harris","18551 April Ferry Suite 567, Michaelborough, RI 51502","+1-878-147-7955","2022-11-20 12:03:04","Apple II",52.53,1,"Commodore 64",71.48,1,"",0.00,0
"Laurie Hawkins","945 Thomas Garden, Garciaport, ID 91618","345.532.1181","2022-06-05 02:51:10","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Rachel Rush","9682 Diaz Extensions, Matthewsside, FL 03906","550.301.7382","2022-03-11 05:39:00","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Linda Lara","PSC 8022, Box 9632, APO AP 42870","588-684-6904","2022-05-30 01:42:02","Video Genie",48.32,1,"",0.00,0,"",0.00,0
"Jenna Marshall","2769 Schwartz Oval Suite 504, Lake Jay, AR 25573","581.601.9816","2022-10-09 08:36:41","Apple II",62.70,1,"",0.00,0,"",0.00,0
"Larry Berry","Unit 7583 Box 3797, DPO AA 35847","+1-569-980-6573","2022-04-13 00:21:59","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Corey Barry","1455 Hardy Lodge, North Edwinland, MH 16045","+1-109-572-6993","2022-11-28 07:46:54","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Maxwell Nichols","5413 Gross Neck, Lake Courtney, ND 90378","806.662.4439","2022-02-06 04:49:37","Commodore 64",71.73,1,"ZX Spectrum",117.71,1,"BBC Micro",55.51,1
"Jonathan Walters MD","32043 Samuel Mission, East Mark, MD 69216","1104651294","2022-03-05 06:22:31","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Tiffany Mcdaniel","0487 Melendez Mill Suite 261, West Diamond, NJ 68903","001-207-021-5885","2022-03-14 07:35:04","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Kim Allen","7002 Cynthia Extensions Apt. 042, Patriciashire, FM 67256","(922)069-2366","2022-12-21 17:03:48","ZX Spectrum",120.78,1,"CoBra",105.53,1,"",0.00,0
"Ashley Young","PSC 3388, Box 3100, APO AP 83167","190-914-4642","2022-07-25 23:14:21","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Misty Thomas","04722 Rodriguez Prairie Suite 710, Maymouth, SC 31574","875-832-7120","2022-05-04 19:44:09","Commodore 64",71.48,2,"",0.00,0,"",0.00,0
"Fernando Rodriguez","35175 Melissa Inlet, East Susanchester, MT 18615","(507)700-6105","2022-01-23 18:12:57","Apple II",52.90,1,"Amiga",84.24,1,"",0.00,0
"Lance Turner","0517 Mccarthy Road Suite 216, North Dana, PA 13521","526-825-7396","2022-04-09 21:28:07","PMD 85",61.78,1,"",0.00,0,"",0.00,0
"Hayden Collins","9982 Smith Ramp Suite 310, Richton, GA 20772","+1-031-890-3757","2022-05-17 08:29:38","Apple IIGS",105.54,1,"",0.00,0,"",0.00,0
"Mike Mclean","20847 Matthew Trafficway, Benjaminfort, NM 34367","760.858.2761","2022-07-01 22:35:24","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Joshua Hughes","0029 Khan Summit, Jamesberg, MH 68628","+1-410-172-3464","2022-05-04 10:40:16","Amiga",94.59,1,"",0.00,0,"",0.00,0
"Cynthia Mcbride","USNS Evans, FPO AA 31710","001-121-405-7086","2022-03-22 15:36:36","Commodore 64",71.48,1,"BBC Micro",55.51,1,"",0.00,0
"Joel Salazar","78606 Jessica Curve, Laurietown, UT 69417","001-945-498-2197","2022-03-05 00:27:16","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Jennifer Case","17591 Kristin Camp Suite 855, Bethanystad, MD 79606","(040)840-4874","2022-05-16 16:06:12","Commodore 64",68.47,1,"",0.00,0,"",0.00,0
"Jerry Sanchez","156 Justin Knoll Suite 343, Garnerport, IL 17158","(099)821-1741","2022-05-15 09:19:10","Apple II",50.64,1,"Oric Telestrat",106.57,1,"",0.00,0
"James Wallace","977 Robert Summit, South Kevinville, OH 15961","+1-749-301-1473","2022-06-16 23:14:59","Honeywell 316",74.46,2,"",0.00,0,"",0.00,0
"Patricia Spence","8165 Carter Road Suite 792, West Patricia, MO 79014","+1-252-571-6615","2022-05-10 08:53:11","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Barbara Price","50123 Walker Parkway, Barrettland, HI 93255","504-971-6525","2022-06-04 09:09:03","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Miranda Allen","356 Suarez Stream, Johnstad, SD 96229","(028)802-4926","2022-08-13 21:20:13","Commodore 64",71.48,1,"Apple II",63.37,2,"Amiga",100.25,1
"Larry Berry","Unit 7583 Box 3797, DPO AA 35847","+1-569-980-6573","2022-07-30 09:47:45","Amiga",84.24,1,"ZX Spectrum",120.78,1,"",0.00,0
"Christina Johnson","3064 Lee Locks Apt. 196, Murphyfort, IA 99021","+1-011-515-9398","2022-09-20 07:05:01","GEM 1000",83.44,1,"",0.00,0,"",0.00,0
"Wendy Brown","908 Matthew Divide, New Rebeccaside, MO 86022","989.987.8577","2022-02-20 09:23:40","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Madison Byrd MD","66871 Price Mount Apt. 808, Toddtown, IA 42794","744-347-2241","2022-06-01 00:39:51","Amiga",70.20,1,"",0.00,0,"",0.00,0
"Amanda Kirk","919 Johnson Cape Suite 409, South Carriebury, MH 58335","001-748-716-4547","2022-06-12 20:34:14","Amiga",80.96,1,"",0.00,0,"",0.00,0
"Daniel Perry","12872 Cole Parkways, East Anthonyview, LA 63102","362.323.4418","2022-12-09 06:29:58","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Barbara Price","50123 Walker Parkway, Barrettland, HI 93255","504-971-6525","2022-08-01 04:38:36","Amiga",88.25,1,"",0.00,0,"",0.00,0
"Wendy Arias","375 Adriana Underpass Suite 961, East Nathan, UT 56257","319.121.4701","2022-02-07 03:31:33","Amiga",84.24,2,"",0.00,0,"",0.00,0
"Jason Garcia","85337 Kelly Summit Suite 839, Nataliemouth, MP 37922","(015)169-1251","2022-02-26 06:59:18","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Darrell Gray","728 Perez Mews Apt. 182, Lynnborough, NC 74977","(834)394-4564","2022-12-02 10:40:00","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Eric Lane","21820 Cindy Groves, North Jeffreyberg, GU 60107","+1-415-919-8449","2022-04-11 07:17:47","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Felicia Morris","44306 Kristina Shore, East Andreshire, WI 78498","001-039-873-7993","2022-11-13 20:27:46","BBC Micro",55.51,1,"",0.00,0,"",0.00,0
"Rebecca Rodriguez PhD","3588 Jerome Islands Apt. 736, Danielsbury, ID 93620","+1-280-410-2616","2022-07-25 17:25:11","Amiga",71.07,1,"",0.00,0,"",0.00,0
"Victor Scott","5553 Stevenson Landing, Emilyview, AL 44085","001-230-081-4814","2022-01-15 16:48:56","Commodore 64",71.48,1,"Amiga",84.24,1,"",0.00,0
"Blake Bell","405 Brown Drive, Washingtonfort, ND 09547","001-682-271-6836","2022-12-24 08:51:32","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Robert Schneider","USS Miller, FPO AA 40131","570.658.9558","2022-12-25 12:14:17","Imagination Machine",86.03,1,"",0.00,0,"",0.00,0
"Hannah Martinez","174 Fernandez Light Apt. 666, Hamiltonton, KS 15422","639-111-0077","2022-07-09 09:22:58","Commodore 64",79.60,1,"",0.00,0,"",0.00,0
"George Roy","3737 Lambert Coves Suite 386, Adamstad, GA 67684","1609612522","2022-01-22 00:27:44","Apple II",56.43,1,"",0.00,0,"",0.00,0
"James Anderson Jr.","30076 Jennifer Plains, Port Ericaberg, OR 24121","230-935-9006","2022-12-24 06:21:34","Bally Brain",113.46,1,"",0.00,0,"",0.00,0
"Oscar Martin","5375 Lisa Plain, North Kristin, IA 64041","001-718-223-3886","2022-10-31 17:27:31","Commodore 64",71.48,1,"ZX Spectrum",120.78,1,"",0.00,0
"Denise White","USS Carson, FPO AE 12794","115.124.9275","2022-03-03 17:34:21","ZX Spectrum",97.56,1,"",0.00,0,"",0.00,0
"John Adams","719 Christine Centers Apt. 860, Johnville, AS 28249","906.011.4372","2022-01-14 20:36:29","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Lee Douglas","807 Eric Mews Apt. 653, East Paul, PR 91933","699-354-5382","2022-04-10 11:35:00","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Amber Cook","53481 William Plaza, Stacyshire, CT 50361","(929)317-8417","2022-12-22 23:24:28","CPC 464",85.36,1,"",0.00,0,"",0.00,0
"Jacqueline Obrien","4226 Cynthia Cove Apt. 449, East Laura, GU 58095","3097819600","2022-10-16 15:09:05","Amiga",84.24,1,"Lambda 8300",123.83,1,"",0.00,0
"Erin Weaver","630 Jimenez Oval Suite 324, Tiffanymouth, AZ 17814","721-107-8933","2022-08-08 10:41:01","Commodore 64",72.77,1,"ZX Spectrum",120.78,1,"TVC",129.69,1
"Amy Leblanc","0912 Anthony Canyon Apt. 533, South Jasonview, SD 96835","134.721.4040","2022-07-26 00:38:42","ZX Spectrum",115.50,1,"",0.00,0,"",0.00,0
"Lucas Harris","2795 Jeffrey Forges Apt. 061, Christophershire, IA 45315","(504)681-8705","2022-06-02 06:38:12","Timex Sinclair 1000",70.26,1,"",0.00,0,"",0.00,0
"Jennifer Wood","9659 Gonzalez Club, Port Alexbury, GA 85626","+1-743-199-5026","2022-06-05 08:45:22","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"David Sanchez","40629 Young Valleys Apt. 560, Davidsonberg, NY 33106","282-806-8746","2022-01-12 21:43:11","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Emily Rich","65586 Nathan Crescent, South Tammyburgh, MS 26770","126.667.8184","2022-05-27 20:56:34","ZX Spectrum",118.23,1,"",0.00,0,"",0.00,0
"Leslie Rodriguez","8612 Stevenson Mill, Josephbury, WY 27421","924.226.1980","2022-07-09 01:16:25","Commodore 64",71.25,1,"",0.00,0,"",0.00,0
"Joseph Moss","Unit 1939 Box 7517, DPO AE 51039","+1-739-819-4138","2022-08-31 08:31:23","Commodore 64",69.61,1,"",0.00,0,"",0.00,0
"Courtney Fisher","Unit 4258 Box 2882, DPO AA 19639","990.314.7097","2022-11-06 12:42:30","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Bryan Hardin","35357 Lori Trafficway, Lake Tiffanyport, AR 44079","015.260.6733","2022-02-04 19:19:37","ZX Spectrum",119.30,1,"",0.00,0,"",0.00,0
"Jennifer Hunter","65687 Ponce Lodge, Crystalville, NJ 26164","+1-098-751-4762","2022-06-11 23:56:23","Commodore 64",74.48,1,"BBC Micro",64.53,1,"ZX Spectrum",120.78,1
"Daniel Powers","24974 Anthony Shores Apt. 681, Carlton, PR 62109","(766)837-5600","2022-06-08 08:17:17","Apple II",44.60,1,"",0.00,0,"",0.00,0
"Steven Reyes","63437 Ryan Plains, East Paigeton, LA 58276","141-208-2267","2022-04-27 17:07:03","Commodore 64",57.67,1,"",0.00,0,"",0.00,0
"Judy Morrison","0053 Long Vista Apt. 247, Clarkside, MO 61808","599.141.2166","2022-06-26 11:05:48","Commodore 64",71.00,1,"",0.00,0,"",0.00,0
"Molly Roy","USS Porter, FPO AE 55326","(282)833-5126","2022-03-21 00:00:21","BBC Micro",50.92,1,"",0.00,0,"",0.00,0
"Monique Garcia","368 Lindsey Vista, Hatfieldhaven, DE 07954","+1-264-734-1405","2022-04-17 20:01:56","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Shane Hill","3173 Nichols Hill, Fletcherfort, MS 05704","(700)952-9796","2022-11-28 20:30:16","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Matthew Romero","427 Kelly Key Apt. 128, Port Jasonstad, LA 72108","900.556.8015","2022-05-13 07:46:40","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Claire Randolph","3810 Megan Burg Apt. 639, Marthaside, CT 76587","001-702-221-3590","2022-11-09 16:21:29","Timex Computer 2068",57.60,1,"",0.00,0,"",0.00,0
"Steven Carter","1761 Clark Mill, Port Lauramouth, MD 41570","441-616-9559","2022-05-17 22:10:16","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Deanna Gonzalez","29124 Wilson Ridge, Mcconnellland, MD 40692","114-744-9482","2022-01-04 01:28:44","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Nathan Hutchinson","73240 Hayes Walk, New Johnny, GA 52941","895-631-3933","2022-12-03 04:03:47","Commodore 64",70.64,1,"",0.00,0,"",0.00,0
"Anne Powers","USCGC Miller, FPO AE 67281","855.518.0101","2022-04-10 02:41:47","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Rhonda Torres","387 Scott Corner Apt. 442, Lake Christopherhaven, KY 66317","482.948.9769","2022-09-07 16:31:55","Commodore 64",71.48,1,"TI-99/4",95.40,1,"",0.00,0
"Joshua Haynes","3094 Sara Plaza, Rebeccatown, NJ 72119","873.333.8030","2022-06-02 09:53:31","Timex Sinclair 2048",85.07,1,"",0.00,0,"",0.00,0
"Shelly Johnson","2580 Allen Inlet Suite 395, Lake Laurenfurt, AL 92006","+1-759-842-9118","2022-01-18 13:41:34","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Madison Flynn","52761 Vanessa Brooks, South Courtneyport, OK 67636","071.154.8891","2022-05-14 09:41:43","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Craig White","018 Hale Island, East Josephhaven, KS 90570","+1-886-554-9720","2022-01-11 02:19:29","Apple II",52.90,1,"",0.00,0,"",0.00,0
"David Leonard","3020 Robert Parkways, Katelynstad, MH 84245","(445)177-7059","2022-09-19 14:17:49","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Michael Doyle","9624 Bailey Street, South Xavier, PA 76554","746.115.0210","2022-09-27 07:19:00","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Jeffrey Morgan","7068 Schroeder Spur, Lake Allison, WV 73912","892.547.6784","2022-12-10 22:18:29","Sharp X68000",124.96,1,"",0.00,0,"",0.00,0
"Richard Trevino","Unit 1994 Box 3127, DPO AE 80508","6303797171","2022-01-04 23:44:42","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Susan Lopez","8395 Rodriguez Drive Suite 065, Johnsonstad, TN 75403","551-297-9950","2022-05-17 11:26:02","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Patrick Harrison","881 George Pike, Matthewsstad, MD 34515","525-313-4918","2022-11-09 16:25:08","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Colton Henson","75669 Justin Union, East Nicholas, MH 84521","6587255179","2022-08-14 10:37:14","Commodore 64",75.25,1,"ZX Spectrum",120.78,1,"Amiga",84.24,1
"Donald Burke","214 David Light, West Robert, TX 38615","641-080-2650","2022-01-13 03:10:17","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Heather Williams","3765 Eric Falls, Lake Sarahmouth, WA 31735","293-594-2259","2022-11-22 11:54:02","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Frank Davis","4197 Karen Common, Port Lindaton, VI 60687","651.001.4628","2022-01-21 10:01:33","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Sean Clayton","0850 Mcdonald Haven, Gonzalezstad, HI 86173","+1-802-966-7717","2022-02-23 18:48:17","AGAT-9",124.16,1,"",0.00,0,"",0.00,0
"Deborah Ingram","080 Russell Neck, Nicholaschester, OH 84263","9660976735","2022-02-20 11:08:20","Amiga",86.72,1,"",0.00,0,"",0.00,0
"Willie Cohen","19937 Danny Coves Suite 977, South Lori, PR 54515","318.738.8168","2022-05-10 11:08:28","Amiga",72.38,1,"Ivel Ultra",95.04,1,"Sord M5",58.23,2
"Christopher Nelson","5482 Debbie Shoals, Lynchland, AS 96016","(019)658-1212","2022-06-06 15:15:42","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Jordan Gomez","278 Reid Coves, Brownstad, SD 44810","+1-741-102-7642","2022-02-22 20:50:32","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Mary Lee","807 Samantha Squares, Lake Robertberg, GU 10240","001-911-887-1512","2022-11-16 09:38:08","Commodore 64",73.33,1,"Amiga",98.56,1,"",0.00,0
"Kelsey Anderson","89290 Andrew Walks Apt. 506, East Lisaland, HI 13801","962-417-6776","2022-09-05 09:27:27","BBC Micro",47.50,1,"",0.00,0,"",0.00,0
"Wesley Taylor","03297 Donna Mission Apt. 579, Caitlinchester, VI 57533","066-916-0521","2022-12-27 02:21:39","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Derrick Nelson","159 Moon Crossing, North Lynn, WI 05113","(881)661-9185","2022-01-06 02:45:07","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Stephanie Smith","177 Michelle Vista Apt. 369, Gonzalezbury, OR 03330","+1-239-684-9036","2022-09-01 21:05:06","Dragon 64",121.89,1,"",0.00,0,"",0.00,0
"Tracy Frazier","113 Jennifer Station Suite 081, Padillaville, IA 73317","001-091-202-4194","2022-12-16 16:53:00","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Tiffany Frey","181 Elizabeth Rest, North Patricia, RI 71304","+1-459-143-8922","2022-12-28 02:08:38","Sord M200 Smart Home Computer",87.55,1,"",0.00,0,"",0.00,0
"Andrea Young","5930 Michelle Forge Apt. 925, South Suzanne, KY 48858","718-719-9671","2022-07-18 13:43:33","Dragon 64",121.89,1,"",0.00,0,"",0.00,0
"Mary Alexander","5195 Kimberly Shoals, Sharpfort, WV 68425","(395)376-7783","2022-06-21 10:41:24","Amiga",69.04,1,"",0.00,0,"",0.00,0
"Shannon Blanchard","92214 Morgan Hills, Port Rebeccaland, TN 99224","(801)101-1152","2022-12-14 00:06:16","Commodore 64",79.62,1,"",0.00,0,"",0.00,0
"Danielle Patrick","97305 Charles Brooks Suite 916, Mcdonaldburgh, WA 13742","821.563.0484","2022-06-17 00:26:02","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Mike Stephens","1127 David Turnpike Apt. 932, West Joshua, MP 16270","001-584-324-9655","2022-11-07 14:08:09","Amiga",98.58,1,"",0.00,0,"",0.00,0
"James Green","04284 Anna Road Apt. 610, Amandatown, WV 14441","1808905947","2022-06-24 20:11:10","Amiga",84.24,1,"Honeywell 316",82.49,1,"",0.00,0
"Jennifer Keller","911 Aaron Road, North Roychester, GU 32733","+1-746-316-7268","2022-09-12 21:24:12","Ivel Z3",55.47,1,"Amiga",84.24,1,"",0.00,0
"Steven Carter","1761 Clark Mill, Port Lauramouth, MD 41570","441-616-9559","2022-10-24 04:16:11","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Jacqueline Levine","577 Shelton Plaza Suite 436, Port Michael, GU 80528","(240)154-7864","2022-12-17 22:37:51","Commodore 64",71.48,2,"",0.00,0,"",0.00,0
"Karen Howell","366 Justin Stravenue Suite 079, South Maureen, NE 56960","027.270.5652","2022-01-03 14:51:43","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Bryan Valdez","71315 Murphy Causeway, Bensonfurt, FL 97857","(817)889-0521","2022-03-13 19:59:50","Commodore 64",71.48,1,"SC-3000",89.43,1,"",0.00,0
"Mary Miranda","5067 Buchanan Junctions Apt. 818, Lake Vanessa, LA 78918","050.733.2180","2022-09-27 19:49:42","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Tammie Johnson","01226 Edward Causeway, South Josestad, NE 88719","+1-635-270-2416","2022-11-23 12:54:38","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Claudia Anderson","7297 Bell Plains, North Nathanview, FL 15580","+1-233-850-3630","2022-06-11 05:08:33","Amiga",79.21,1,"",0.00,0,"",0.00,0
"Brittany Watson","91755 Perry Garden, Lewismouth, SC 20348","134-018-2695","2022-07-24 15:57:35","Commodore 64",71.48,1,"Apple II",52.90,1,"",0.00,0
"Brian Collins","USS Bridges, FPO AA 55411","(777)089-8872","2022-12-22 10:14:46","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Robert Brown","9074 Heather Village Suite 212, Port Crystal, SC 68003","459-127-3878","2022-07-13 19:16:03","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Anthony Evans","PSC 9274, Box 7576, APO AP 92039","017-492-7767","2022-06-10 17:57:12","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Dr. Todd Taylor","7372 Melissa Isle Apt. 622, North Laurastad, OR 86601","499.574.9116","2022-02-18 00:40:45","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Andrea Reynolds","4295 Grant Road Suite 747, North James, TX 71574","+1-545-102-0367","2022-07-13 03:12:48","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Mary Conley","794 Peters Burg Apt. 970, Bradyland, WI 59140","443.862.2521","2022-06-18 04:16:08","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Justin Short","091 Mendez Lock Suite 190, North Kellyland, AZ 61847","131.234.0464","2022-04-25 07:40:09","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Katherine Mcintyre","3465 Oconnor Estates Apt. 768, Osborneborough, NE 99538","414.693.4967","2022-02-17 05:36:53","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Steven Clarke","8941 Li Lodge, South Keithmouth, MN 70114","785-583-6659","2022-03-05 11:50:08","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Linda Snyder","19696 Stanton Parkway, East Michellebury, KS 27322","001-922-573-0417","2022-11-13 18:02:10","Amiga",84.24,1,"Z1013",74.59,1,"",0.00,0
"Melissa Ward","9243 Darren Tunnel Apt. 739, Edwardbury, OK 64032","462.614.2568","2022-10-02 19:46:57","Amiga",84.24,1,"PC-1512",59.76,1,"",0.00,0
"Andrew Becker","73502 Lewis Squares Suite 229, Butlermouth, FM 12994","(817)087-4427","2022-02-06 09:15:11","Apple II",52.90,1,"Commodore 64",71.48,1,"ZX Spectrum",97.44,1
"Chelsea Yu","278 Eric Summit, North Stephenfort, MN 90011","068-941-3097","2022-08-29 14:33:19","ZX Spectrum",120.78,1,"Amiga",84.24,1,"",0.00,0
"Dr. Brian Smith","677 Roth Lake, Loganside, OH 47163","+1-288-634-0412","2022-06-12 20:45:23","Apple II",48.37,1,"",0.00,0,"",0.00,0
"Mr. Jason Perez","789 Smith River Suite 787, Joycestad, AL 48659","993.608.0605","2022-05-24 03:32:41","Komputer 2086",72.00,1,"",0.00,0,"",0.00,0
"Kevin Smith","328 Stevens Grove, New Thomasstad, MD 29150","(653)216-1355","2022-07-27 07:27:18","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Terri Duncan","8185 Daniel Fort, West Michael, ND 87705","135.049.8610","2022-12-22 20:53:42","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Diana Lynn","USCGC Castaneda, FPO AA 84790","131-405-8534","2022-07-15 23:31:20","Commodore 64",71.92,1,"",0.00,0,"",0.00,0
"Holly Mcmahon","343 Hansen Branch Suite 271, West Claytonmouth, DE 98548","208.861.8446","2022-06-24 07:43:08","Apple II",52.90,2,"",0.00,0,"",0.00,0
